start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-26 19:43:00,54,3.0,0.0,0
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-27 19:43:00,73,3.102150538,0.0,0
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28 19:44:00,23,3.07696661,2.5,1
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-29 19:45:00,29,3.066740823,0.0,0
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-30 19:45:00,37,3.067911715,5.0,1
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-31 19:46:00,19,3.0,0.0,0
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-26 19:43:00,54,3.0,0.0,0
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-27 19:43:00,73,3.102150538,0.0,0
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-28 19:44:00,23,3.07696661,2.5,1
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-29 19:45:00,29,3.066740823,0.0,0
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-30 19:45:00,37,3.067911715,5.0,1
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.0,0,2017-12-31 19:46:00,19,3.0,0.0,0
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-26 19:43:00,54,3.0,0.0,0
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-27 19:43:00,73,3.102150538,0.0,0
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-28 19:44:00,23,3.07696661,2.5,1
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-29 19:45:00,29,3.066740823,0.0,0
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-30 19:45:00,37,3.067911715,5.0,1
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.0,0,2017-12-31 19:46:00,19,3.0,0.0,0
2017-12-28 04:11:00,1.0,,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.5,0,2017-12-28 04:13:00,11,0.730769231,0.883333333,1
2017-12-28 04:11:00,1.0,,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.5,0,2017-12-29 04:14:00,3,0.0,0.0,0
2017-12-28 04:11:00,1.0,,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.5,0,2017-12-30 04:15:00,16,0.558823529,0.0,0
2017-12-28 04:11:00,1.0,,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.5,0,2017-12-31 04:15:00,8,1.0,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-01 19:17:00,32,3.5,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-03 19:18:00,11,3.629213483,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-04 19:19:00,40,3.0,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-08 19:22:00,34,4.0,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-09 19:23:00,12,4.0,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-10 19:24:00,50,3.380952381,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-27 19:39:00,68,4.0,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-28 19:40:00,40,3.970430108,13.9,1
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-30 19:42:00,71,3.100475939,0.0,0
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.5,0,2018-01-31 19:43:00,80,3.214285714,2.25,1
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-01 19:47:00,25,3.05839822,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-03 19:48:00,12,3.292134831,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-04 19:49:00,41,3.0,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-08 19:52:00,29,3.866208355,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-09 19:53:00,42,4.0,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-10 19:54:00,37,3.023041475,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-27 20:09:00,61,4.0,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-28 20:10:00,68,3.583333333,0.533333333,1
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-30 20:12:00,59,3.0,0.0,0
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,3.0,0,2018-01-31 20:13:00,84,3.0,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-01 19:47:00,25,3.05839822,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-03 19:48:00,12,3.292134831,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-04 19:49:00,41,3.0,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-08 19:52:00,29,3.866208355,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-09 19:53:00,42,4.0,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-10 19:54:00,37,3.023041475,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-27 20:09:00,61,4.0,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-28 20:10:00,68,3.583333333,0.533333333,1
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-30 20:12:00,59,3.0,0.0,0
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2018-01-31 20:13:00,84,3.0,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-01 00:43:00,70,0.163934426,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-02 00:44:00,60,1.03198484,0.466666667,1
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-05 00:47:00,26,0.108333333,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-06 00:48:00,62,0.926336062,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-08 00:49:00,45,1.92303339,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-09 00:50:00,41,2.0,0.55,1
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10 00:51:00,51,1.025466893,0.783333333,1
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-11 00:52:00,49,1.024193548,1.383333333,1
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-12 00:53:00,52,1.873701476,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-13 00:54:00,48,1.869269949,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-14 00:55:00,64,1.873701476,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-15 00:56:00,34,0.828133263,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-16 00:56:00,40,1.849097868,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-17 00:57:00,59,2.0,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-18 00:58:00,78,2.0,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-19 00:59:00,47,1.777265745,0.0,0
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-20 01:00:00,50,2.0,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-01 00:43:00,70,0.163934426,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-02 00:44:00,60,1.03198484,0.466666667,1
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-05 00:47:00,26,0.108333333,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-06 00:48:00,62,0.926336062,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-08 00:49:00,45,1.92303339,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-09 00:50:00,41,2.0,0.55,1
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10 00:51:00,51,1.025466893,0.783333333,1
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-11 00:52:00,49,1.024193548,1.383333333,1
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-12 00:53:00,52,1.873701476,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-13 00:54:00,48,1.869269949,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-14 00:55:00,64,1.873701476,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-15 00:56:00,34,0.828133263,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-16 00:56:00,40,1.849097868,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-17 00:57:00,59,2.0,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-18 00:58:00,78,2.0,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-19 00:59:00,47,1.777265745,0.0,0
2018-02-10 00:50:00,20.0,both,2018-02-10 00:49:00,2018-02-10 00:51:00,102,0,0,2,2018-02-09 17:21:00,7.5,0,2018-02-20 01:00:00,50,2.0,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-01 00:43:00,70,0.163934426,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-02 00:44:00,60,1.03198484,0.466666667,1
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-05 00:47:00,26,0.108333333,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-06 00:48:00,62,0.926336062,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-08 00:49:00,45,1.92303339,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-09 00:50:00,41,2.0,0.55,1
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-10 00:51:00,51,1.025466893,0.783333333,1
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-11 00:52:00,49,1.024193548,1.383333333,1
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-12 00:53:00,52,1.873701476,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-13 00:54:00,48,1.869269949,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-14 00:55:00,64,1.873701476,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-15 00:56:00,34,0.828133263,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-16 00:56:00,40,1.849097868,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-17 00:57:00,59,2.0,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-18 00:58:00,78,2.0,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-19 00:59:00,47,1.777265745,0.0,0
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.5,0,2018-02-20 01:00:00,50,2.0,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-02 01:44:00,33,0.141666667,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-06 01:48:00,14,0.149253731,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-08 01:49:00,53,1.037351443,4.166666667,2
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-09 01:50:00,27,1.888947647,0.766666667,2
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-10 01:51:00,77,1.0,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-11 01:52:00,49,0.88320356,6.05,1
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-12 01:53:00,44,1.019682887,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-13 01:54:00,36,1.01188455,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-14 01:55:00,32,1.019682887,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-15 01:56:00,33,0.049180328,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-16 01:56:00,37,1.011481684,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-17 01:57:00,37,2.0,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-18 01:58:00,52,1.814383924,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-19 01:59:00,37,1.005120328,0.0,0
2018-02-08 01:47:00,8.0,,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.5,0,2018-02-20 02:00:00,46,2.0,0.416666667,2
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-01 00:43:00,70,0.163934426,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-02 00:44:00,60,1.03198484,0.466666667,1
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-05 00:47:00,26,0.108333333,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-06 00:48:00,62,0.926336062,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-08 00:49:00,45,1.92303339,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-09 00:50:00,41,2.0,0.55,1
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-10 00:51:00,51,1.025466893,0.783333333,1
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-11 00:52:00,49,1.024193548,1.383333333,1
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-12 00:53:00,52,1.873701476,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-13 00:54:00,48,1.869269949,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-14 00:55:00,64,1.873701476,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-15 00:56:00,34,0.828133263,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-16 00:56:00,40,1.849097868,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-17 00:57:00,59,2.0,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-18 00:58:00,78,2.0,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-19 00:59:00,47,1.777265745,0.0,0
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.5,0,2018-02-20 01:00:00,50,2.0,0.0,0
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,2018-02-01 00:43:00,70,0.163934426,0.0,0
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,2018-02-02 00:44:00,60,1.03198484,0.466666667,1
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,2018-02-05 00:47:00,26,0.108333333,0.0,0
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,2018-02-06 00:48:00,62,0.926336062,0.0,0
